ID,scaffold,mean_shap,effect
Train: Pos 1850,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc(-c2nc3ccccc3s2)cc1,0.000557703,positive
Train: Pos 1851,O=C(NC1CN(Oc2ccccc2)C1=O)OCCCCC1CCCCC1,0.000556982,positive
Train: Pos 1852,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,0.000556363,positive
Train: Pos 1853,O=C(CCCn1cccn1)Nc1cc2c(s1)CCCC2,0.000556093,positive
Train: Pos 1854,C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)Cc1nccs1,0.000555703,positive
Train: Pos 1855,O=C(Nc1ccccc1)c1cccc(NC(=O)c2csc(-c3ccncc3)n2)c1,0.00055545,positive
Train: Pos 1856,c1ccc2c(c1)ncc1c3ccccc3[nH]c21,0.000555339,positive
Train: Pos 1857,O=C1OCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000555318,positive
Train: Pos 1858,c1ccc(Cc2nc3ccccc3n2Cc2ccccc2)cc1,0.000553738,positive
Train: Pos 1859,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc(CCN3CCOCC3)c2)c1,0.000553518,positive
Train: Pos 1860,O=c1cc(CSc2ccc3ccccc3n2)c2ccccc2[nH]1,0.000553458,positive
Train: Pos 1861,O=C1C2CCCCC2C(c2ccccc2)=NN1Cc1ccccc1CN1CCOCC1,0.000553163,positive
Train: Pos 1862,O=C(c1ccccc1)c1coc2c1C(=O)c1ccccc1C2=O,0.000552525,positive
Train: Pos 1863,C1CCC2C(C1)CCC1C2CCC2C1CC1OOC3(CCCCC23)O1,0.000552128,positive
Train: Pos 1864,O=c1c(N=CC=C2Cc3ccccc3N2)c[nH]n1-c1ccccc1,0.000551676,positive
Train: Pos 1865,O=C(NCc1ccc(-c2ncon2)cc1)c1cnc(-c2ccccn2)nc1,0.000550629,positive
Train: Pos 1866,O=C(NC(=S)N1CCNCC1)c1cccnc1,0.00054955,positive
Train: Pos 1867,c1ccc(CNc2cccc3cccnc23)cc1,0.000549243,positive
Train: Pos 1868,O=C1N(c2ccccc2)CC2CC(c3cnn(-c4ccccc4)c3)N3CCCC123,0.000549144,positive
Train: Pos 1869,O=c1ccc(C=Cc2ccccc2)nn1Cc1ccccc1,0.000548873,positive
Train: Pos 1870,C(=NNc1ccc2ccccc2n1)c1ccccn1,0.000548556,positive
Train: Pos 1871,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,0.000548524,positive
Train: Pos 1872,O=S(=O)(c1cccs1)c1cn(N=Cc2ccccc2)c2nc3ccccc3nc12,0.000548101,positive
Train: Pos 1873,O=C(OCc1cc(=O)n2c(n1)sc1ccccc12)c1ccccc1,0.000548026,positive
Train: Pos 1874,O=C(C=NNc1ccccc1)c1cccs1,0.000547886,positive
Train: Pos 1875,O=C(NCCc1c[nH]c2ccccc12)c1cnc(Nc2cccnc2)nc1,0.000547623,positive
Train: Pos 1876,c1ccc(-c2nc3cnccn3c2NC2CCCC2)cc1,0.000547207,positive
Train: Pos 1877,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0.000546989,positive
Train: Pos 1878,O=C(NN=Cc1ccccc1)c1c[nH]c2ccccc2c1=O,0.000546835,positive
Train: Pos 1879,O=c1[nH]c(=O)c2c(=O)cc[nH]c2[nH]1,0.000546792,positive
Train: Pos 1880,O=C1NN=C(c2ccccc2)C2CC=CCC12,0.000546783,positive
Train: Pos 1881,O=C1CCc2ccc(Nc3ccccc3)cc21,0.000545907,positive
Train: Pos 1882,c1ccc(CNc2nccc(Cc3nc4ccccc4s3)n2)nc1,0.000545614,positive
Train: Pos 1883,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,0.000545167,positive
Train: Pos 1884,c1ccc(Oc2ccccc2)cc1,0.000545123,positive
Train: Pos 1885,O=C1NC2CC(c3ccccc3O2)C1S(=O)(=O)c1ccccc1,0.000544282,positive
Train: Pos 1886,O=c1cc(Sc2nnnn2-c2ccccc2)nc2ccccn12,0.000544023,positive
Train: Pos 1887,O=C(Nc1ccc(-c2nccs2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000543605,positive
Train: Pos 1888,O=C(Nc1ccc2c(c1)OCO2)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000543331,positive
Train: Pos 1889,O=C1OC(c2ccc3ccccc3c2)=NC1=Cc1ccccc1,0.00054242,positive
Train: Pos 1890,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(N2CCOCC2)c1,0.000541321,positive
Train: Pos 1891,O=C1CC(c2ccco2)C=C2SCN(c3ccccc3)CN12,0.00054062,positive
Train: Pos 1892,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1cccs1,0.000539541,positive
Train: Pos 1893,O=C1c2ccccc2-c2onc3ccc(NCCCn4ccnc4)c1c23,0.00053954,positive
Train: Pos 1894,O=C(Nc1nnc(-c2ccccc2)o1)c1cc(-c2cccs2)nc2ccccc12,0.000539172,positive
Train: Pos 1895,c1ccc(-c2cc(-c3ccncn3)on2)cc1,0.00053869,positive
Train: Pos 1896,O=C(Nc1cccoc1=O)c1ccccc1,0.000537849,positive
Train: Pos 1897,O=C(Nc1cccc(NC(=O)c2ccco2)c1)c1ccccc1,0.000536811,positive
Train: Pos 1898,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-c2ccccc2)cn1,0.000536433,positive
Train: Pos 1899,O=C(Nc1cc(CN2CCNCC2)cc(C2CCCCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000536296,positive
Train: Pos 1900,O=c1c2ccccc2ncn1N=Cc1ccccc1,0.000536187,positive
Train: Pos 1901,c1ccc2sc(Cc3ccnc(NCc4ccncc4)n3)nc2c1,0.00053594,positive
Train: Pos 1902,O=C(NN=Cc1c[nH]c2ccccc12)c1ccn(Cc2ccccc2)n1,0.00053576,positive
Train: Pos 1903,S=C(Nc1ccccc1)Nc1ccccn1,0.000535675,positive
Train: Pos 1904,O=C(Cn1ncc2c1-c1ccccc1OC2)NCCCc1ccco1,0.00053467,positive
Train: Pos 1905,O=C(C=c1[nH]c(=O)c(=Cc2ccccc2)s1)c1ccccc1,0.000534175,positive
Train: Pos 1906,c1ccc(CCNc2nc(-c3cccnc3)nc3ccccc23)cc1,0.000533828,positive
Train: Pos 1907,c1ccc(-c2ccc3ncnc(NCc4cccs4)c3c2)cc1,0.000533656,positive
Train: Pos 1908,O=S(=O)(Nc1ccccc1)c1ccc2c(c1)C1C=CCC1C(c1ccccc1)N2,0.000532542,positive
Train: Pos 1909,c1ccc(CCc2cc3ccc4ccccc4c3[nH]2)cc1,0.000531603,positive
Train: Pos 1910,O=C(Nc1ccncc1)c1cnn2ccccc12,0.000531255,positive
Train: Pos 1911,O=C(NCc1ccccc1)C1CCN(S(=O)(=O)c2cnoc2C=Cc2ccco2)CC1,0.000530456,positive
Train: Pos 1912,C=C1CCC(=O)OC1,0.000530115,positive
Train: Pos 1913,O=S(=O)(c1ccccc1)c1cnc[nH]1,0.00052937,positive
Train: Pos 1914,c1ccc(Nc2cc3ccc4ccccc4c3[nH]2)cc1,0.000529052,positive
Train: Pos 1915,O=C(NC1=NC(=Nc2c[nH]n(-c3ccccc3)c2=O)c2ccccc21)Nc1ccccc1,0.000527964,positive
Train: Pos 1916,O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2,0.000527895,positive
Train: Pos 1917,c1ccc(-c2oncc2-c2ccco2)cc1,0.000526603,positive
Train: Pos 1918,O=C(Cc1ccncc1)c1ccccc1OCCCc1ccccc1,0.000525841,positive
Train: Pos 1919,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,0.000524572,positive
Train: Pos 1920,c1ccc(N=Nc2ccc3ccccc3c2)cc1,0.000523388,positive
Train: Pos 1921,O=C1CC(c2ccccc2)C=C2SCN(c3ccccc3)CN12,0.000523107,positive
Train: Pos 1922,O=C1CC(c2cccc(OCc3ccccc3)c2)C=C2SCNCN12,0.000523095,positive
Train: Pos 1923,C1=NCc2ccccc2N1,0.000522891,positive
Train: Pos 1924,c1ccc(Sc2ccnc(-c3ccccn3)n2)cc1,0.000522751,positive
Train: Pos 1925,O=c1cc(-c2ccc3c(c2)OCO3)oc2ccccc12,0.000522593,positive
Train: Pos 1926,O=C1CC(c2ccccc2)Oc2c1ccc1occc21,0.000521586,positive
Train: Pos 1927,O=c1cccc(-c2ccccc2)o1,0.000521376,positive
Train: Pos 1928,O=C(Nc1ccccc1)c1cc2ccncc2oc1=Nc1ccccc1,0.000521033,positive
Train: Pos 1929,c1ccc(Nc2ccnc(Nc3ncc(-c4ccsc4)cn3)n2)cc1,0.000520776,positive
Train: Pos 1930,O=S(=O)(Nc1cccc2cccnc12)c1ccccc1,0.000520555,positive
Train: Pos 1931,O=C(c1cncs1)N1CCOC2(CCN(Cc3cccc(CCNCCc4cccc5[nH]c(=O)sc45)c3)CC2)C1,0.000519883,positive
Train: Pos 1932,O=C(Nc1ccc(S(=O)(=O)NCc2ccco2)cc1)c1cc(-c2ccccc2)nc2ccccc12,0.00051941,positive
Train: Pos 1933,C(#Cc1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1)c1ccccc1,0.000519377,positive
Train: Pos 1934,O=C(Nc1ccccc1)c1cc(-c2ccccc2)on1,0.000519174,positive
Train: Pos 1935,N=c1sc2ccccc2n1-c1ccccc1,0.000518654,positive
Train: Pos 1936,O=C(Nc1ccccc1C(=O)Nc1nncs1)c1ccccc1,0.000518285,positive
Train: Pos 1937,c1ccc(-c2ccc(CCCN3CCCCC3)cc2)cc1,0.000518063,positive
Train: Pos 1938,O=C(Nc1ccncc1NC(=O)c1ccccc1)c1ccccc1,0.000518005,positive
Train: Pos 1939,O=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cc(-c2cccs2)nc2ccccc12,0.000517928,positive
Train: Pos 1940,O=C(N1CCN(c2ncccn2)CC1)n1ccc(=O)o1,0.000517631,positive
Train: Pos 1941,C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)CC1CCCCC1,0.000516663,positive
Train: Pos 1942,O=C(c1ccccc1)c1cc2c(SCCN3CCOCC3)snc2s1,0.000516582,positive
Train: Pos 1943,O=C(NC1CCCCC1)c1cccc(OCc2ccccc2)c1,0.000515911,positive
Train: Pos 1944,O=C(Sc1cccccc1=O)c1ccccc1,0.000515246,positive
Train: Pos 1945,O=C(CSc1ncnc2sccc12)Nc1cc(-c2ccccc2)cs1,0.000514176,positive
Train: Pos 1946,C=c1ccc(=Cc2ccccc2)[nH]1,0.000513599,positive
Train: Pos 1947,c1ccc(CSc2ncnc3c2cnn3Cc2ccccc2)cc1,0.000513481,positive
Train: Pos 1948,O=C1C=CC=CC1=O,0.000513161,positive
Train: Pos 1949,c1ccc(Nc2nc(-c3ccccc3)c3ccccc3n2)cc1,0.000512652,positive
Train: Pos 1950,N=c1ccn(C2CCc3ccccc32)c2ccccc12,0.000512573,positive
Train: Pos 1951,O=C(c1cccc2c(=O)cc(-c3ccccc3)oc12)N1CCN(c2ccccc2)CC1,0.000512567,positive
Train: Pos 1952,C=C1CCC2(COC(=O)c3ccccc3)C(OC(=O)c3cccnc3)C=CCCC3OC3CC(OC(=O)c3cccnc3)C12,0.000512403,positive
Train: Pos 1953,O=C(Cc1ccccc1)n1ncc2cc3ccccc3nc21,0.00051196,positive
Train: Pos 1954,O=C(C=Cc1cnc2ccccc2c1)c1ccco1,0.00050942,positive
Train: Pos 1955,O=C(NCCc1ccccc1)n1ccc(=O)o1,0.000509262,positive
Train: Pos 1956,c1ccc2c(c1)ccc1cc[nH]c12,0.000508495,positive
Train: Pos 1957,O=C(Cc1ccncc1)c1cccn2nccc12,0.000508337,positive
Train: Pos 1958,C1=CCC(C=Cc2nc3ccccc3[nH]2)CC1,0.000507657,positive
Train: Pos 1959,O=S(=O)(c1ccccc1)c1nccs1,0.000507351,positive
Train: Pos 1960,c1ccc(-c2nccs2)cc1,0.000507164,positive
Train: Pos 1961,O=C(Oc1ccccc1C=NNC(=O)c1ccn[nH]1)c1ccccc1,0.000507087,positive
Train: Pos 1962,O=C(Nc1ncc2c(n1)CCCC2=O)c1ccccc1,0.000506763,positive
Train: Pos 1963,O=C(c1ccccc1)c1ccccc1,0.000506712,positive
Train: Pos 1964,c1ccc2c(c1)NC(c1c[nH]c3ccccc13)Oc1ncnnc1-2,0.000506235,positive
Train: Pos 1965,C1=CC2CCC3=Nc4ccccc4C34CCN(C1)C24,0.000506038,positive
Train: Pos 1966,O=S(=O)(c1ccccc1)n1cc(-c2ccccc2)c2ccccc21,0.000505586,positive
Train: Pos 1967,O=C(NNc1nc(-c2ccccc2)cs1)c1ccccc1,0.000505266,positive
Train: Pos 1968,O=C(NC(=S)NCCc1ccccc1)c1ccccc1,0.000503872,positive
Train: Pos 1969,O=C1c2ccccc2C2=NC=CC(c3ccccc3)C12,0.000503754,positive
Train: Pos 1970,O=C(OC1CCCc2cc3c(cc2-c2ccccc21)OCO3)c1ccccc1,0.000503642,positive
Train: Pos 1971,O=C(N=c1[nH]c2ccccc2s1)c1ccsc1,0.00050334,positive
Train: Pos 1972,O=C1N=CC(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)N1,0.000502442,positive
Train: Pos 1973,O=C(NNC(=S)Nc1ccccc1)c1ccncc1,0.000502128,positive
Train: Pos 1974,O=C1CCC=CCc2ccccc2C(=O)OCCCC1,0.000501699,positive
Train: Pos 1975,O=C(Cn1sc2ncccc2c1=O)N1CCN(c2ccccc2)CC1,0.00050106,positive
Train: Pos 1976,O=S(=O)(Nc1cccc2cccnc12)c1ccc2ccccc2c1,0.000500885,positive
Train: Pos 1977,O=C(Nc1ccc2c(c1)OCCO2)c1cc(-c2ccccn2)nc2ccccc12,0.000499253,positive
Train: Pos 1978,c1ccc(CN2c3ccccc3Sc3cccnc32)cc1,0.000498855,positive
Train: Pos 1979,c1cc(-c2cn[nH]c2)c2c3c([nH]c2c1)CCNC3,0.000497589,positive
Train: Pos 1980,O=S(=O)(c1ccc(OCCOc2ccccc2)cc1)N1CCCC1,0.000497193,positive
Train: Pos 1981,O=C1C(Cc2ccccc2)=Nc2ccccc21,0.000497155,positive
Train: Pos 1982,O=C1C(=NCCc2ccccc2)C(NCc2ccccc2)C(=O)c2ccccc21,0.000497119,positive
Train: Pos 1983,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,0.000496927,positive
Train: Pos 1984,c1ccc(CC2NCCc3ccccc32)cc1,0.000496651,positive
Train: Pos 1985,O=C(Cc1ccccc1Nc1ccccc1)NCCc1ccccc1,0.000496443,positive
Train: Pos 1986,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,0.00049607,positive
Train: Pos 1987,O=C1Nc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2NC1CSCc1ccccc1,0.000496052,positive
Train: Pos 1988,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,0.000495739,positive
Train: Pos 1989,O=c1[nH]c(=O)n(Cc2ccco2)cc1C=Nc1ccccc1,0.000495557,positive
Train: Pos 1990,O=C(COC(=O)c1cc2ccccc2oc1=O)c1ccccc1,0.00049507,positive
Train: Pos 1991,O=C1c2ccccc2C(=O)C12OC2c1ccccc1,0.000495024,positive
Train: Pos 1992,O=C(C=Cc1cccnc1)C=Cc1cccnc1,0.000493914,positive
Train: Pos 1993,O=C(c1ccc(CS(=O)(=O)c2ccccc2)o1)N1CCN(c2ccccc2)CC1,0.00049335,positive
Train: Pos 1994,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)c2cccc3[nH]ccc23)c1,0.000492656,positive
Train: Pos 1995,C=c1cc2[nH]c(=O)c(=Cc3ccc(OCCOc4ccccc4)cc3)c(=N)n2o1,0.000492542,positive
Train: Pos 1996,O=C(NC1CNC1=O)OCc1ccc(-c2ccccc2)cc1,0.000491776,positive
Train: Pos 1997,O=c1c(=Cc2ccccc2)sc2n1C(c1ccccc1)C=CN=2,0.000491582,positive
Train: Pos 1998,C(#CC1CCCC1)c1cccc(-c2c[nH]c3cncnc23)c1,0.000490252,positive
Train: Pos 1999,O=C(C=CSc1nc2ccccc2o1)c1ccccc1,0.000489947,positive
Train: Pos 2000,c1ccc(CN2CC3NC(C2)C3c2ccc(-c3ccccc3)cc2)cc1,0.000489618,positive
Train: Pos 2001,O=c1c(N=Nc2ccccc2)c[nH]n1-c1nc(-c2ccccc2)cs1,0.000489412,positive
Train: Pos 2002,O=C(NC(=S)Nc1ccccc1)c1ccccc1,0.000489067,positive
Train: Pos 2003,O=C(CCc1cccs1)NC(=S)N=NC(=O)c1conc1-c1ccccc1,0.000488524,positive
Train: Pos 2004,O=C1C=CCC(=NC(=O)c2ccccc2)C1,0.000487944,positive
Train: Pos 2005,O=C(CCCCCCCCc1ccccc1)c1ccccc1,0.000487118,positive
Train: Pos 2006,c1ccc(NCc2cnn(-c3ccccc3)c2)cc1,0.000485904,positive
Train: Pos 2007,O=C1CC(Sc2ccccc2)CC(c2ccc(-c3ccccc3)cc2)O1,0.000484616,positive
Train: Pos 2008,O=C(NCc1cccnc1)c1ccc(Cn2c(=S)[nH]c3ccccc3c2=O)cc1,0.00048409,positive
Train: Pos 2009,c1cnc2sccc2c1,0.000482374,positive
Train: Pos 2010,O=C(Nc1cc(=O)[nH]c(=O)[nH]1)c1conc1-c1ccccc1,0.000482208,positive
Train: Pos 2011,O=C(CNC(=O)c1ccco1)OCc1cccc2c1OCOC2,0.000481263,positive
Train: Pos 2012,O=C1C2C(c3ccccc3)CC=CC2C(c2ccccc2)N1Cc1ccccc1,0.000480754,positive
Train: Pos 2013,O=c1[nH]c2cnc3cc(-c4cnoc4)ccc3c2n1Cc1ccccn1,0.000480399,positive
Train: Pos 2014,c1ccc(Nc2ncnc(-n3c(Nc4ccccc4)nc4ccccc43)n2)cc1,0.000479044,positive
Train: Pos 2015,c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,0.000477065,positive
Train: Pos 2016,O=C(c1ccccc1)N1N=CCC1c1ccccc1,0.000476474,positive
Train: Pos 2017,c1ccc2sc(Cc3ccncn3)nc2c1,0.000476401,positive
Train: Pos 2018,O=c1oc(-c2ccccc2)nc2scc(-c3ccccc3)c12,0.000476398,positive
Train: Pos 2019,c1ccc(COc2ccccc2)cc1,0.000475988,positive
Train: Pos 2020,c1ccc(NC2CCNc3ccc(-c4ccc(CN5CCCCC5)cc4)cc32)cc1,0.00047554,positive
Train: Pos 2021,O=C(NC1CNC1=O)OCc1ccc2c(c1)CCCC2,0.000474823,positive
Train: Pos 2022,O=C(NC1CNC1=O)OCc1ccc2c(c1)CCC2,0.000474823,positive
Train: Pos 2023,C(#CC1CCCCC1)c1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1,0.000474515,positive
Train: Pos 2024,C=C1C=C2CC3CCCCC3CC2O1,0.000474449,positive
Train: Pos 2025,O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCC12CNC2,0.000473839,positive
Train: Pos 2026,O=c1n(CCN2CCN(c3ccccc3)CC2)cc2n1CCCC2,0.000473601,positive
Train: Pos 2027,O=C(CN1N=C(c2ccccc2)C2CC=CCC2C1=O)NCCCn1ccnc1,0.000473397,positive
Train: Pos 2028,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2,0.000472677,positive
Train: Pos 2029,O=C(Nc1cccc(-c2ccccc2)c1)c1ccccc1,0.000471326,positive
Train: Pos 2030,O=C(c1ccccc1)c1ccccc1N1CCCCC1,0.000471296,positive
Train: Pos 2031,c1ccc(Nc2nccs2)cc1,0.000471157,positive
Train: Pos 2032,c1ccc(Cc2ccc3c(c2)c(-c2ccccc2)cn3-c2ccccc2)cc1,0.000470944,positive
Train: Pos 2033,O=c1c2ccccc2oc2ncccc12,0.000470909,positive
Train: Pos 2034,O=C(NCC1CCCCC1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000470415,positive
Train: Pos 2035,O=C1CCN(c2ccccc2)C(Nc2ncccn2)=N1,0.000469903,positive
Train: Pos 2036,O=S(=O)(c1ccccc1)n1ccc2ccccc21,0.000469679,positive
Train: Pos 2037,O=C(c1cc(-c2ccco2)nc2ccccc12)N(Cc1nnc(-c2ccccc2)o1)C1CC1,0.00046935,positive
Train: Pos 2038,O=c1cc(-c2ccccc2)c2ccccc2[nH]1,0.000469106,positive
Train: Pos 2039,O=C(Nc1cccs1)c1ccccc1,0.000468465,positive
Train: Pos 2040,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,0.000467915,positive
Train: Pos 2041,c1ccc(Cn2cncc2Sc2nc3ccccc3[nH]2)cc1,0.000466819,positive
Train: Pos 2042,S=C1NCCC2(CC(c3ccccc3)Oc3ccccc32)N1,0.000466805,positive
Train: Pos 2043,O=C(Nc1cccs1)c1cc(-c2ccccc2)on1,0.000466734,positive
Train: Pos 2044,O=C1C(=O)c2[nH]ccc2-c2ccccc21,0.000465493,positive
Train: Pos 2045,O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1ccccc1,0.000464965,positive
Train: Pos 2046,S=C(NCC12C=CC(O1)c1cn(-c3ccccc3)cc12)Nc1ccccc1,0.000464657,positive
Train: Pos 2047,C(Cc1nc(-c2ccccc2)cs1)=Nc1ccc2c(c1)OCCO2,0.000464111,positive
Train: Pos 2048,N=c1ccn(CCCc2ccccc2)c2ccccc12,0.000464022,positive
Train: Pos 2049,O=C(Nc1ccccc1)c1ccc2ccccc2c1,0.000463734,positive
Train: Pos 2050,O=C(NCC1(c2ccccc2)CCCC1)c1ccccc1,0.000463613,positive
Train: Pos 2051,O=C(Nc1cccc2ccccc12)c1ccc2ccccc2c1,0.000463146,positive
Train: Pos 2052,c1ccc(C(OC2CNC2)c2cc(-c3ccon3)cc(-c3ccon3)c2)cc1,0.000462457,positive
Train: Pos 2053,O=C(COC(=O)c1ccccc1)NC(=O)C1CCCCC1,0.000462204,positive
Train: Pos 2054,O=C(NCc1ccccc1)N1CCC(c2ccccc2)CC1,0.00046218,positive
Train: Pos 2055,O=C(NC1CCN(c2nccs2)CC1)c1cnc2ccccc2c1,0.000462044,positive
Train: Pos 2056,c1cnc(N2CCCCCC2)cn1,0.000461863,positive
Train: Pos 2057,O=C(C1CC1)N1CCC2(CC(c3ccccc3)=NO2)C1,0.000461633,positive
Train: Pos 2058,O=C(COC(=O)c1ccc(-c2ccccc2)cc1)NCC(=O)Nc1ccccc1,0.000461381,positive
Train: Pos 2059,O=C1CC(c2ccccc2)C=C2SCN(C3CCCCC3)CN12,0.000461299,positive
Train: Pos 2060,O=C(C=Cc1cccs1)Nc1cccc(NC(=O)C=Cc2cccs2)n1,0.000461162,positive
Train: Pos 2061,O=C(Nc1ccccc1)c1ccc(-c2ccccc2)o1,0.000460908,positive
Train: Pos 2062,O=C(COc1ccccc1C(=O)Cc1ccncc1)Nc1ccccc1,0.000460808,positive
Train: Pos 2063,O=C(COC(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1)c1ccccc1,0.000460782,positive
Train: Pos 2064,C(=NN1CCCCCC1)c1ccc2ccccc2n1,0.000460763,positive
Train: Pos 2065,c1coc(-c2nc3sc4c(NCC5CCCO5)ncnc4c3c3c2COCC3)c1,0.000460725,positive
Train: Pos 2066,O=C(CCS(=O)(=O)c1ccccc1)Nc1nccs1,0.000460346,positive
Train: Pos 2067,S=c1[nH]ccn1Cc1ccccc1,0.000458639,positive
Train: Pos 2068,O=C(NC1N=C(c2ccccc2)c2ccccc2-n2cnnc21)OCc1ccccc1,0.000458558,positive
Train: Pos 2069,c1ccc2ccccc2c1,0.000458147,positive
Train: Pos 2070,O=C(CSc1nnc(SCc2ccccc2)s1)NN=CC=Cc1ccco1,0.000458087,positive
Train: Pos 2071,O=C(NCCCN1CCOCC1)c1cc2ccccc2s1,0.000457899,positive
Train: Pos 2072,O=C(c1cc(-c2cccs2)nc2ccccc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.000457737,positive
Train: Pos 2073,O=C1C(=Cc2ccccc2)CCCC1=Cc1ccccc1,0.000457132,positive
Train: Pos 2074,c1ccc2sccc2c1,0.000457049,positive
Train: Pos 2075,O=C1C=C(NCc2ccccc2)c2ccccc2C1=O,0.00045629,positive
Train: Pos 2076,c1ccc(Nc2ccnc(-c3cscn3)n2)cc1,0.000454476,positive
Train: Pos 2077,c1ccc(Sc2ccc(-c3c[nH]c(-c4ccccc4)n3)cc2)cc1,0.000452823,positive
Train: Pos 2078,C(Cc1ccccn1)=Nc1ccccc1,0.000452699,positive
Train: Pos 2079,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3ccc(cc31)Oc1cccc3c1C(C2)NCC3,0.000452465,positive
Train: Pos 2080,O=C(c1ccccc1)c1cncs1,0.000451784,positive
Train: Pos 2081,C(=C1CCCC1)c1nc(-c2cccnc2)cs1,0.000451675,positive
Train: Pos 2082,O=C(N=CC=CCc1ccco1)c1ccccc1,0.000451269,positive
Train: Pos 2083,O=c1ccn(Cc2ccccc2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,0.00045114,positive
Train: Pos 2084,c1ccc(OCCCOc2cccc3cccnc23)cc1,0.000451079,positive
Train: Pos 2085,c1ccc(-c2cccc(-c3ccco3)c2)cc1,0.000450991,positive
Train: Pos 2086,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1,0.000450938,positive
Train: Pos 2087,c1cncc(CNc2nccc(Cc3nc4ccccc4s3)n2)c1,0.000450932,positive
Train: Pos 2088,O=C(c1ccccc1)c1ccccc1N1CCOCC1,0.000450655,positive
Train: Pos 2089,O=C(Nc1cc(-c2ccccc2)cs1)c1ccc(-n2cccc2)cc1,0.000450339,positive
Train: Pos 2090,C(#Cc1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1)C1=CCCCC1,0.000450145,positive
Train: Pos 2091,O=C1NC(Cc2ccccc2)C2CC3OC3C3C=CCCCCC=CCC132,0.000450133,positive
Train: Pos 2092,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2cccs2)on1,0.00044998,positive
Train: Pos 2093,S=C(NCCc1ccccc1)Nc1ccccc1,0.000449821,positive
Train: Pos 2094,C=C(CC(=C)C(=O)c1ccccc1)C(=O)c1ccccc1,0.000448916,positive
Train: Pos 2095,C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)Cc1cnccn1,0.00044836,positive
Train: Pos 2096,O=C1NC(=O)N(CC2CCCO2)C(=O)C1=Cc1c[nH]c2ccccc12,0.000448073,positive
Train: Pos 2097,c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2-c2cn[nH]c2)cc1,0.000447816,positive
Train: Pos 2098,c1cc2cc3c(nc2s1)CCSC3,0.000446963,positive
Train: Pos 2099,c1ccc(NC2CCOC2)cc1,0.000446902,positive
Train: Pos 2100,O=C(Nc1ccc2nn(C3CCNCC3)cc2c1)c1ccccn1,0.000446827,positive
Train: Pos 2101,S=C(NN=Cc1ccccn1)Nc1ccccc1,0.000446367,positive
Train: Pos 2102,O=C(Nc1nccs1)C1COc2ccccc2O1,0.000446321,positive
Train: Pos 2103,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,0.000446161,positive
Train: Pos 2104,O=c1cnn2c(=O)c(=Cc3ccccc3)sc2n1,0.000445955,positive
